date,city,company,desc,price
2025-07-01,SHIMOGA,Vencobb,(Large) Per kg,90.0
2025-07-01,hosadurga,Vencobb,(Large) Per Kg,90.0
2025-07-02,BANGALORE,Vencobb,(Large) Per kg,94.0
2025-07-02,HASSAN,Vencobb,(Large) Per kg,92.0
2025-07-02,MYSORE,Vencobb,(Large) Per kg,94.0
2025-07-02,SHIMOGA,Vencobb,(Large) Per kg,90.0
2025-07-02,hosadurga,Vencobb,(Large) Per Kg,90.0
2025-07-03,BANGALORE,Vencobb,(Large) Per kg,90.0
2025-07-03,HASSAN,Vencobb,(Large) Per kg,88.0
2025-07-03,MYSORE,Vencobb,(Large) Per kg,90.0
2025-07-03,SHIMOGA,Vencobb,(Large) Per kg,88.0
2025-07-03,hosadurga,Vencobb,(Large) Per Kg,88.0
2025-07-04,BANGALORE,Vencobb,(Large) Per kg,93.0
2025-07-04,HASSAN,Vencobb,(Large) Per kg,91.0
2025-07-04,MYSORE,Vencobb,(Large) Per kg,93.0
2025-07-04,SHIMOGA,Vencobb,(Large) Per kg,91.0
2025-07-04,hosadurga,Vencobb,(Large) Per Kg,91.0
2025-07-05,BANGALORE,Vencobb,(Large) Per kg,96.0
2025-07-05,HASSAN,Vencobb,(Large) Per kg,94.0
2025-07-05,MYSORE,Vencobb,(Large) Per kg,96.0
2025-07-05,SHIMOGA,Vencobb,(Large) Per kg,94.0
2025-07-05,hosadurga,Vencobb,(Large) Per Kg,94.0
2025-07-06,BANGALORE,Vencobb,(Large) Per kg,99.0
2025-07-06,HASSAN,Vencobb,(Large) Per kg,97.0
2025-07-06,MYSORE,Vencobb,(Large) Per kg,99.0
2025-07-06,SHIMOGA,Vencobb,(Large) Per kg,97.0
2025-07-06,hosadurga,Vencobb,(Large) Per Kg,97.0
2025-07-07,BANGALORE,Vencobb,(Large) Per kg,102.0
2025-07-07,HASSAN,Vencobb,(Large) Per kg,97.0
2025-07-07,MYSORE,Vencobb,(Large) Per kg,102.0
2025-07-07,SHIMOGA,Vencobb,(Large) Per kg,97.0
2025-07-07,hosadurga,Vencobb,(Large) Per Kg,97.0
2025-07-08,BANGALORE,Vencobb,(Large) Per kg,104.0
2025-07-08,HASSAN,Vencobb,(Large) Per kg,99.0
2025-07-08,MYSORE,Vencobb,(Large) Per kg,104.0
2025-07-08,SHIMOGA,Vencobb,(Large) Per kg,99.0
2025-07-08,hosadurga,Vencobb,(Large) Per Kg,99.0
2025-07-09,BANGALORE,Vencobb,(Large) Per kg,104.0
2025-07-09,HASSAN,Vencobb,(Large) Per kg,99.0
2025-07-09,MYSORE,Vencobb,(Large) Per kg,104.0
2025-07-09,SHIMOGA,Vencobb,(Large) Per kg,99.0
2025-07-09,hosadurga,Vencobb,(Large) Per Kg,99.0
2025-07-10,BANGALORE,Vencobb,(Large) Per kg,100.0
2025-07-10,HASSAN,Vencobb,(Large) Per kg,94.0
2025-07-10,MYSORE,Vencobb,(Large) Per kg,100.0
2025-07-10,SHIMOGA,Vencobb,(Large) Per kg,94.0
2025-07-10,hosadurga,Vencobb,(Large) Per Kg,94.0
2025-07-11,BANGALORE,Vencobb,(Large) Per kg,100.0
2025-07-11,HASSAN,Vencobb,(Large) Per kg,94.0
2025-07-11,MYSORE,Vencobb,(Large) Per kg,100.0
2025-07-11,SHIMOGA,Vencobb,(Large) Per kg,94.0
2025-07-11,hosadurga,Vencobb,(Large) Per Kg,94.0
2025-07-12,BANGALORE,Vencobb,(Large) Per kg,100.0
2025-07-12,HASSAN,Vencobb,(Large) Per kg,94.0
2025-07-12,MYSORE,Vencobb,(Large) Per kg,100.0
2025-07-12,SHIMOGA,Vencobb,(Large) Per kg,94.0
2025-07-12,hosadurga,Vencobb,(Large) Per Kg,94.0
2025-07-13,BANGALORE,Vencobb,(Large) Per kg,92.0
2025-07-13,HASSAN,Vencobb,(Large) Per kg,90.0
2025-07-13,MYSORE,Vencobb,(Large) Per kg,92.0
2025-07-13,SHIMOGA,Vencobb,(Large) Per kg,86.0
2025-07-13,hosadurga,Vencobb,(Large) Per Kg,86.0
2025-07-14,BANGALORE,Vencobb,(Large) Per kg,94.0
2025-07-14,HASSAN,Vencobb,(Large) Per kg,92.0
2025-07-14,MYSORE,Vencobb,(Large) Per kg,94.0
2025-07-14,SHIMOGA,Vencobb,(Large) Per kg,88.0
2025-07-14,hosadurga,Vencobb,(Large) Per Kg,88.0
2025-07-15,BANGALORE,Vencobb,(Large) Per kg,96.0
2025-07-15,HASSAN,Vencobb,(Large) Per kg,94.0
2025-07-15,MYSORE,Vencobb,(Large) Per kg,96.0
2025-07-15,SHIMOGA,Vencobb,(Large) Per kg,90.0
2025-07-15,hosadurga,Vencobb,(Large) Per Kg,90.0
2025-07-16,BANGALORE,Vencobb,(Large) Per kg,98.0
2025-07-16,HASSAN,Vencobb,(Large) Per kg,96.0
2025-07-16,MYSORE,Vencobb,(Large) Per kg,98.0
2025-07-16,SHIMOGA,Vencobb,(Large) Per kg,92.0
2025-07-16,hosadurga,Vencobb,(Large) Per Kg,92.0
2025-07-17,BANGALORE,Vencobb,(Large) Per kg,100.0
2025-07-17,HASSAN,Vencobb,(Large) Per kg,98.0
2025-07-17,MYSORE,Vencobb,(Large) Per kg,100.0
2025-07-17,SHIMOGA,Vencobb,(Large) Per kg,96.0
2025-07-17,hosadurga,Vencobb,(Large) Per Kg,96.0
2025-07-18,BANGALORE,Vencobb,(Large) Per kg,102.0
2025-07-18,HASSAN,Vencobb,(Large) Per kg,98.0
2025-07-18,MYSORE,Vencobb,(Large) Per kg,102.0
2025-07-18,SHIMOGA,Vencobb,(Large) Per kg,100.0
2025-07-18,hosadurga,Vencobb,(Large) Per Kg,100.0
2025-07-19,BANGALORE,Vencobb,(Large) Per kg,104.0
2025-07-19,HASSAN,Vencobb,(Large) Per kg,103.0
2025-07-19,MYSORE,Vencobb,(Large) Per kg,104.0
2025-07-19,SHIMOGA,Vencobb,(Large) Per kg,101.0
2025-07-19,hosadurga,Vencobb,(Large) Per Kg,101.0
2025-07-20,BANGALORE,Vencobb,(Large) Per kg,106.0
2025-07-20,HASSAN,Vencobb,(Large) Per kg,105.0
2025-07-20,MYSORE,Vencobb,(Large) Per kg,106.0
2025-07-20,SHIMOGA,Vencobb,(Large) Per kg,103.0
2025-07-20,hosadurga,Vencobb,(Large) Per Kg,103.0
2025-07-21,BANGALORE,Vencobb,(Large) Per kg,108.0
2025-07-21,HASSAN,Vencobb,(Large) Per kg,107.0
2025-07-21,MYSORE,Vencobb,(Large) Per kg,108.0
2025-07-21,SHIMOGA,Vencobb,(Large) Per kg,105.0
2025-07-21,hosadurga,Vencobb,(Large) Per Kg,105.0
2025-07-22,BANGALORE,Vencobb,(Large) Per kg,108.0
2025-07-22,HASSAN,Vencobb,(Large) Per kg,108.0
2025-07-22,MYSORE,Vencobb,(Large) Per kg,108.0
2025-07-22,SHIMOGA,Vencobb,(Large) Per kg,105.0
2025-07-22,hosadurga,Vencobb,(Large) Per Kg,105.0
2025-07-23,BANGALORE,Vencobb,(Large) Per kg,108.0
2025-07-23,HASSAN,Vencobb,(Large) Per kg,107.0
2025-07-23,MYSORE,Vencobb,(Large) Per kg,108.0
2025-07-23,SHIMOGA,Vencobb,(Large) Per kg,105.0
2025-07-23,hosadurga,Vencobb,(Large) Per Kg,105.0
2025-07-24,BANGALORE,Vencobb,(Large) Per kg,108.0
2025-07-24,HASSAN,Vencobb,(Large) Per kg,107.0
2025-07-24,MYSORE,Vencobb,(Large) Per kg,108.0
2025-07-24,SHIMOGA,Vencobb,(Large) Per kg,105.0
2025-07-24,hosadurga,Vencobb,(Large) Per Kg,105.0
2025-07-25,BANGALORE,Vencobb,(Large) Per kg,110.0
2025-07-25,HASSAN,Vencobb,(Large) Per kg,109.0
2025-07-25,MYSORE,Vencobb,(Large) Per kg,110.0
2025-07-25,SHIMOGA,Vencobb,(Large) Per kg,107.0
2025-07-25,hosadurga,Vencobb,(Large) Per Kg,107.0
2025-07-26,BANGALORE,Vencobb,(Large) Per kg,110.0
2025-07-26,HASSAN,Vencobb,(Large) Per kg,109.0
2025-07-26,MYSORE,Vencobb,(Large) Per kg,110.0
2025-07-26,SHIMOGA,Vencobb,(Large) Per kg,107.0
2025-07-26,hosadurga,Vencobb,(Large) Per Kg,107.0
2025-07-27,BANGALORE,Vencobb,(Large) Per kg,110.0
2025-07-27,HASSAN,Vencobb,(Large) Per kg,109.0
2025-07-27,MYSORE,Vencobb,(Large) Per kg,110.0
2025-07-27,SHIMOGA,Vencobb,(Large) Per kg,107.0
2025-07-27,hosadurga,Vencobb,(Large) Per Kg,107.0
2025-07-28,BANGALORE,Vencobb,(Large) Per kg,110.0
2025-07-28,HASSAN,Vencobb,(Large) Per kg,109.0
2025-07-28,MYSORE,Vencobb,(Large) Per kg,110.0
2025-07-28,SHIMOGA,Vencobb,(Large) Per kg,107.0
2025-07-28,hosadurga,Vencobb,(Large) Per Kg,107.0
2025-07-29,BANGALORE,Vencobb,(Large) Per kg,108.0
2025-07-29,HASSAN,Vencobb,(Large) Per kg,107.0
2025-07-29,MYSORE,Vencobb,(Large) Per kg,108.0
2025-07-29,SHIMOGA,Vencobb,(Large) Per kg,105.0
2025-07-29,hosadurga,Vencobb,(Large) Per Kg,105.0
2025-07-30,BANGALORE,Vencobb,(Large) Per kg,102.0
2025-07-30,HASSAN,Vencobb,(Large) Per kg,101.0
2025-07-30,MYSORE,Vencobb,(Large) Per kg,102.0
2025-07-30,SHIMOGA,Vencobb,(Large) Per kg,99.0
2025-07-30,hosadurga,Vencobb,(Large) Per Kg,99.0
2025-07-31,BANGALORE,Vencobb,(Large) Per kg,98.0
2025-07-31,HASSAN,Vencobb,(Large) Per kg,97.0
2025-07-31,MYSORE,Vencobb,(Large) Per kg,98.0
2025-07-31,SHIMOGA,Vencobb,(Large) Per kg,95.0
2025-07-31,hosadurga,Vencobb,(Large) Per Kg,95.0
2025-08-01,BANGALORE,Vencobb,(Large) Per kg,92.0
2025-08-01,HASSAN,Vencobb,(Large) Per kg,91.0
2025-08-01,MYSORE,Vencobb,(Large) Per kg,92.0
2025-08-01,SHIMOGA,Vencobb,(Large) Per kg,89.0
2025-08-01,hosadurga,Vencobb,(Large) Per Kg,89.0
2025-08-02,BANGALORE,Vencobb,(Large) Per kg,92.0
2025-08-02,HASSAN,Vencobb,(Large) Per kg,91.0
2025-08-02,MYSORE,Vencobb,(Large) Per kg,92.0
2025-08-02,SHIMOGA,Vencobb,(Large) Per kg,89.0
2025-08-02,hosadurga,Vencobb,(Large) Per Kg,89.0
2025-08-03,BANGALORE,Vencobb,(Large) Per kg,84.0
2025-08-03,HASSAN,Vencobb,(Large) Per kg,83.0
2025-08-03,MYSORE,Vencobb,(Large) Per kg,84.0
2025-08-03,SHIMOGA,Vencobb,(Large) Per kg,81.0
2025-08-03,hosadurga,Vencobb,(Large) Per Kg,81.0
2025-08-04,BANGALORE,Vencobb,(Large) Per kg,85.0
2025-08-04,HASSAN,Vencobb,(Large) Per kg,84.0
2025-08-04,MYSORE,Vencobb,(Large) Per kg,85.0
2025-08-04,SHIMOGA,Vencobb,(Large) Per kg,82.0
2025-08-04,hosadurga,Vencobb,(Large) Per Kg,82.0
2025-08-05,BANGALORE,Vencobb,(Large) Per kg,83.0
2025-08-05,HASSAN,Vencobb,(Large) Per kg,82.0
2025-08-05,MYSORE,Vencobb,(Large) Per kg,83.0
2025-08-05,SHIMOGA,Vencobb,(Large) Per kg,80.0
2025-08-05,hosadurga,Vencobb,(Large) Per Kg,80.0
2025-08-06,BANGALORE,Vencobb,(Large) Per kg,81.0
2025-08-06,HASSAN,Vencobb,(Large) Per kg,80.0
2025-08-06,MYSORE,Vencobb,(Large) Per kg,81.0
2025-08-06,SHIMOGA,Vencobb,(Large) Per kg,78.0
2025-08-06,hosadurga,Vencobb,(Large) Per Kg,78.0
2025-08-07,BANGALORE,Vencobb,(Large) Per kg,74.0
2025-08-07,HASSAN,Vencobb,(Large) Per kg,73.0
2025-08-07,MYSORE,Vencobb,(Large) Per kg,74.0
2025-08-07,SHIMOGA,Vencobb,(Large) Per kg,71.0
2025-08-07,hosadurga,Vencobb,(Large) Per Kg,71.0
2025-08-08,BANGALORE,Vencobb,(Large) Per kg,74.0
2025-08-08,HASSAN,Vencobb,(Large) Per kg,73.0
2025-08-08,MYSORE,Vencobb,(Large) Per kg,74.0
2025-08-08,SHIMOGA,Vencobb,(Large) Per kg,71.0
2025-08-08,hosadurga,Vencobb,(Large) Per Kg,71.0
2025-08-09,BANGALORE,Vencobb,(Large) Per kg,79.0
2025-08-09,HASSAN,Vencobb,(Large) Per kg,78.0
2025-08-09,MYSORE,Vencobb,(Large) Per kg,79.0
2025-08-09,SHIMOGA,Vencobb,(Large) Per kg,76.0
2025-08-09,hosadurga,Vencobb,(Large) Per Kg,76.0
2025-08-10,BANGALORE,Vencobb,(Large) Per kg,82.0
2025-08-10,HASSAN,Vencobb,(Large) Per kg,81.0
2025-08-10,MYSORE,Vencobb,(Large) Per kg,82.0
2025-08-10,SHIMOGA,Vencobb,(Large) Per kg,79.0
2025-08-10,hosadurga,Vencobb,(Large) Per Kg,79.0
2025-08-11,BANGALORE,Vencobb,(Large) Per kg,87.0
2025-08-11,HASSAN,Vencobb,(Large) Per kg,86.0
2025-08-11,MYSORE,Vencobb,(Large) Per kg,87.0
2025-08-11,SHIMOGA,Vencobb,(Large) Per kg,84.0
2025-08-11,hosadurga,Vencobb,(Large) Per Kg,84.0
2025-08-12,BANGALORE,Vencobb,(Large) Per kg,89.0
2025-08-12,HASSAN,Vencobb,(Large) Per kg,88.0
2025-08-12,MYSORE,Vencobb,(Large) Per kg,89.0
2025-08-12,SHIMOGA,Vencobb,(Large) Per kg,86.0
2025-08-12,hosadurga,Vencobb,(Large) Per Kg,86.0
2025-08-13,BANGALORE,Vencobb,(Large) Per kg,91.0
2025-08-13,HASSAN,Vencobb,(Large) Per kg,90.0
2025-08-13,MYSORE,Vencobb,(Large) Per kg,91.0
2025-08-13,SHIMOGA,Vencobb,(Large) Per kg,88.0
2025-08-13,hosadurga,Vencobb,(Large) Per Kg,88.0
2025-08-14,BANGALORE,Vencobb,(Large) Per kg,91.0
2025-08-14,HASSAN,Vencobb,(Large) Per kg,90.0
2025-08-14,MYSORE,Vencobb,(Large) Per kg,91.0
2025-08-14,SHIMOGA,Vencobb,(Large) Per kg,88.0
2025-08-14,hosadurga,Vencobb,(Large) Per Kg,88.0
2025-08-15,BANGALORE,Vencobb,(Large) Per kg,90.0
2025-08-15,HASSAN,Vencobb,(Large) Per kg,90.0
2025-08-15,MYSORE,Vencobb,(Large) Per kg,90.0
2025-08-15,SHIMOGA,Vencobb,(Large) Per kg,88.0
2025-08-15,hosadurga,Vencobb,(Large) Per Kg,88.0
2025-08-16,BANGALORE,Vencobb,(Large) Per kg,90.0
2025-08-16,HASSAN,Vencobb,(Large) Per kg,90.0
2025-08-16,MYSORE,Vencobb,(Large) Per kg,90.0
2025-08-16,SHIMOGA,Vencobb,(Large) Per kg,88.0
2025-08-16,hosadurga,Vencobb,(Large) Per Kg,88.0
2025-08-17,BANGALORE,Vencobb,(Large) Per kg,88.0
2025-08-17,HASSAN,Vencobb,(Large) Per kg,88.0
2025-08-17,MYSORE,Vencobb,(Large) Per kg,88.0
2025-08-17,SHIMOGA,Vencobb,(Large) Per kg,86.0
2025-08-17,hosadurga,Vencobb,(Large) Per Kg,86.0
2025-08-18,BANGALORE,Vencobb,(Large) Per kg,91.0
2025-08-18,HASSAN,Vencobb,(Large) Per kg,91.0
2025-08-18,MYSORE,Vencobb,(Large) Per kg,91.0
2025-08-18,SHIMOGA,Vencobb,(Large) Per kg,89.0
2025-08-18,hosadurga,Vencobb,(Large) Per Kg,89.0
2025-08-19,BANGALORE,Vencobb,(Large) Per kg,91.0
2025-08-19,HASSAN,Vencobb,(Large) Per kg,91.0
2025-08-19,MYSORE,Vencobb,(Large) Per kg,91.0
2025-08-19,SHIMOGA,Vencobb,(Large) Per kg,89.0
2025-08-19,hosadurga,Vencobb,(Large) Per Kg,89.0
2025-08-20,BANGALORE,Vencobb,(Large) Per kg,84.0
2025-08-20,HASSAN,Vencobb,(Large) Per kg,84.0
2025-08-20,MYSORE,Vencobb,(Large) Per kg,84.0
2025-08-20,SHIMOGA,Vencobb,(Large) Per kg,82.0
2025-08-20,hosadurga,Vencobb,(Large) Per Kg,82.0
2025-08-21,BANGALORE,Vencobb,(Large) Per kg,80.0
2025-08-21,HASSAN,Vencobb,(Large) Per kg,80.0
2025-08-21,MYSORE,Vencobb,(Large) Per kg,80.0
2025-08-21,SHIMOGA,Vencobb,(Large) Per kg,78.0
2025-08-21,hosadurga,Vencobb,(Large) Per Kg,78.0
2025-08-22,BANGALORE,Vencobb,(Large) Per kg,76.0
2025-08-22,HASSAN,Vencobb,(Large) Per kg,76.0
2025-08-22,MYSORE,Vencobb,(Large) Per kg,76.0
2025-08-22,SHIMOGA,Vencobb,(Large) Per kg,74.0
2025-08-22,hosadurga,Vencobb,(Large) Per Kg,74.0
2025-08-23,BANGALORE,Vencobb,(Large) Per kg,76.0
2025-08-23,HASSAN,Vencobb,(Large) Per kg,76.0
2025-08-23,MYSORE,Vencobb,(Large) Per kg,76.0
2025-08-23,SHIMOGA,Vencobb,(Large) Per kg,74.0
2025-08-23,hosadurga,Vencobb,(Large) Per Kg,74.0
2025-08-24,BANGALORE,Vencobb,(Large) Per kg,76.0
2025-08-24,HASSAN,Vencobb,(Large) Per kg,76.0
2025-08-24,MYSORE,Vencobb,(Large) Per kg,76.0
2025-08-24,SHIMOGA,Vencobb,(Large) Per kg,74.0
2025-08-24,hosadurga,Vencobb,(Large) Per Kg,74.0
2025-08-25,BANGALORE,Vencobb,(Large) Per kg,78.0
2025-08-25,HASSAN,Vencobb,(Large) Per kg,78.0
2025-08-25,MYSORE,Vencobb,(Large) Per kg,78.0
2025-08-25,SHIMOGA,Vencobb,(Large) Per kg,76.0
2025-08-25,hosadurga,Vencobb,(Large) Per Kg,76.0
2025-08-26,BANGALORE,Vencobb,(Large) Per kg,80.0
2025-08-26,HASSAN,Vencobb,(Large) Per kg,80.0
2025-08-26,MYSORE,Vencobb,(Large) Per kg,80.0
2025-08-26,SHIMOGA,Vencobb,(Large) Per kg,78.0
2025-08-26,hosadurga,Vencobb,(Large) Per Kg,78.0
2025-08-27,BANGALORE,Vencobb,(Large) Per kg,85.0
2025-08-27,HASSAN,Vencobb,(Large) Per kg,85.0
2025-08-27,MYSORE,Vencobb,(Large) Per kg,85.0
2025-08-27,SHIMOGA,Vencobb,(Large) Per kg,83.0
2025-08-27,hosadurga,Vencobb,(Large) Per Kg,83.0
2025-08-28,BANGALORE,Vencobb,(Large) Per kg,90.0
2025-08-28,HASSAN,Vencobb,(Large) Per kg,90.0
2025-08-28,MYSORE,Vencobb,(Large) Per kg,90.0
2025-08-28,SHIMOGA,Vencobb,(Large) Per kg,88.0
2025-08-28,hosadurga,Vencobb,(Large) Per Kg,88.0
2025-08-29,BANGALORE,Vencobb,(Large) Per kg,92.0
2025-08-29,HASSAN,Vencobb,(Large) Per kg,92.0
2025-08-29,MYSORE,Vencobb,(Large) Per kg,92.0
2025-08-29,SHIMOGA,Vencobb,(Large) Per kg,90.0
2025-08-29,hosadurga,Vencobb,(Large) Per Kg,90.0
2025-08-30,BANGALORE,Vencobb,(Large) Per kg,94.0
2025-08-30,HASSAN,Vencobb,(Large) Per kg,94.0
2025-08-30,MYSORE,Vencobb,(Large) Per kg,94.0
2025-08-30,SHIMOGA,Vencobb,(Large) Per kg,92.0
2025-08-30,hosadurga,Vencobb,(Large) Per Kg,92.0
2025-08-31,BANGALORE,Vencobb,(Large) Per kg,89.0
2025-08-31,HASSAN,Vencobb,(Large) Per kg,89.0
2025-08-31,MYSORE,Vencobb,(Large) Per kg,89.0
2025-08-31,SHIMOGA,Vencobb,(Large) Per kg,87.0
2025-08-31,hosadurga,Vencobb,(Large) Per Kg,87.0
2025-09-01,BANGALORE,Vencobb,(Large) Per kg,92.0
2025-09-01,HASSAN,Vencobb,(Large) Per kg,92.0
2025-09-01,MYSORE,Vencobb,(Large) Per kg,92.0
2025-09-01,SHIMOGA,Vencobb,(Large) Per kg,90.0
2025-09-01,hosadurga,Vencobb,(Large) Per Kg,90.0
2025-09-02,BANGALORE,Vencobb,(Large) Per kg,94.0
2025-09-02,HASSAN,Vencobb,(Large) Per kg,94.0
2025-09-02,MYSORE,Vencobb,(Large) Per kg,94.0
2025-09-02,SHIMOGA,Vencobb,(Large) Per kg,92.0
2025-09-02,hosadurga,Vencobb,(Large) Per Kg,92.0
2025-09-03,BANGALORE,Vencobb,(Large) Per kg,90.0
2025-09-03,HASSAN,Vencobb,(Large) Per kg,90.0
2025-09-03,MYSORE,Vencobb,(Large) Per kg,90.0
2025-09-03,SHIMOGA,Vencobb,(Large) Per kg,88.0
2025-09-03,hosadurga,Vencobb,(Large) Per Kg,88.0
2025-09-04,BANGALORE,Vencobb,(Large) Per kg,90.0
2025-09-04,HASSAN,Vencobb,(Large) Per kg,90.0
2025-09-04,MYSORE,Vencobb,(Large) Per kg,90.0
2025-09-04,SHIMOGA,Vencobb,(Large) Per kg,88.0
2025-09-04,hosadurga,Vencobb,(Large) Per Kg,88.0
2025-09-05,BANGALORE,Vencobb,(Large) Per kg,85.0
2025-09-05,HASSAN,Vencobb,(Large) Per kg,85.0
2025-09-05,MYSORE,Vencobb,(Large) Per kg,85.0
2025-09-05,SHIMOGA,Vencobb,(Large) Per kg,83.0
2025-09-05,hosadurga,Vencobb,(Large) Per Kg,83.0
2025-09-06,BANGALORE,Vencobb,(Large) Per kg,90.0
2025-09-06,HASSAN,Vencobb,(Large) Per kg,90.0
2025-09-06,MYSORE,Vencobb,(Large) Per kg,90.0
2025-09-06,SHIMOGA,Vencobb,(Large) Per kg,88.0
2025-09-06,hosadurga,Vencobb,(Large) Per Kg,88.0
2025-09-07,BANGALORE,Vencobb,(Large) Per kg,93.0
2025-09-07,HASSAN,Vencobb,(Large) Per kg,93.0
2025-09-07,MYSORE,Vencobb,(Large) Per kg,93.0
2025-09-07,SHIMOGA,Vencobb,(Large) Per kg,91.0
2025-09-07,hosadurga,Vencobb,(Large) Per Kg,91.0
2025-09-08,BANGALORE,Vencobb,(Large) Per kg,98.0
2025-09-08,HASSAN,Vencobb,(Large) Per kg,98.0
2025-09-08,MYSORE,Vencobb,(Large) Per kg,98.0
2025-09-08,SHIMOGA,Vencobb,(Large) Per kg,96.0
2025-09-08,hosadurga,Vencobb,(Large) Per Kg,96.0
2025-09-09,BANGALORE,Vencobb,(Large) Per kg,102.0
2025-09-09,HASSAN,Vencobb,(Large) Per kg,102.0
2025-09-09,MYSORE,Vencobb,(Large) Per kg,102.0
2025-09-09,SHIMOGA,Vencobb,(Large) Per kg,100.0
2025-09-09,hosadurga,Vencobb,(Large) Per Kg,100.0
2025-09-10,BANGALORE,Vencobb,(Large) Per kg,104.0
2025-09-10,HASSAN,Vencobb,(Large) Per kg,104.0
2025-09-10,MYSORE,Vencobb,(Large) Per kg,104.0
2025-09-10,SHIMOGA,Vencobb,(Large) Per kg,102.0
2025-09-10,hosadurga,Vencobb,(Large) Per Kg,102.0
2025-09-11,BANGALORE,Vencobb,(Large) Per kg,106.0
2025-09-11,HASSAN,Vencobb,(Large) Per kg,106.0
2025-09-11,MYSORE,Vencobb,(Large) Per kg,106.0
2025-09-11,SHIMOGA,Vencobb,(Large) Per kg,104.0
2025-09-11,hosadurga,Vencobb,(Large) Per Kg,104.0
2025-09-12,BANGALORE,Vencobb,(Large) Per kg,108.0
2025-09-12,HASSAN,Vencobb,(Large) Per kg,108.0
2025-09-12,MYSORE,Vencobb,(Large) Per kg,108.0
2025-09-12,SHIMOGA,Vencobb,(Large) Per kg,106.0
2025-09-12,hosadurga,Vencobb,(Large) Per Kg,106.0
2025-09-13,BANGALORE,Vencobb,(Large) Per kg,115.0
2025-09-13,HASSAN,Vencobb,(Large) Per kg,115.0
2025-09-13,MYSORE,Vencobb,(Large) Per kg,115.0
2025-09-13,SHIMOGA,Vencobb,(Large) Per kg,113.0
2025-09-13,hosadurga,Vencobb,(Large) Per Kg,113.0
2025-09-14,BANGALORE,Vencobb,(Large) Per kg,117.0
2025-09-14,HASSAN,Vencobb,(Large) Per kg,115.0
2025-09-14,MYSORE,Vencobb,(Large) Per kg,117.0
2025-09-14,SHIMOGA,Vencobb,(Large) Per kg,113.0
2025-09-14,hosadurga,Vencobb,(Large) Per Kg,113.0
2025-09-15,BANGALORE,Vencobb,(Large) Per kg,119.0
2025-09-15,HASSAN,Vencobb,(Large) Per kg,115.0
2025-09-15,MYSORE,Vencobb,(Large) Per kg,118.0
2025-09-15,SHIMOGA,Vencobb,(Large) Per kg,113.0
2025-09-15,hosadurga,Vencobb,(Large) Per Kg,113.0
2025-09-16,BANGALORE,Vencobb,(Large) Per kg,119.0
2025-09-16,HASSAN,Vencobb,(Large) Per kg,115.0
2025-09-16,MYSORE,Vencobb,(Large) Per kg,118.0
2025-09-16,SHIMOGA,Vencobb,(Large) Per kg,113.0
2025-09-16,hosadurga,Vencobb,(Large) Per Kg,113.0
2025-09-17,BANGALORE,Vencobb,(Large) Per kg,119.0
2025-09-17,HASSAN,Vencobb,(Large) Per kg,115.0
2025-09-17,MYSORE,Vencobb,(Large) Per kg,118.0
2025-09-17,SHIMOGA,Vencobb,(Large) Per kg,113.0
2025-09-17,hosadurga,Vencobb,(Large) Per Kg,113.0
2025-09-18,BANGALORE,Vencobb,(Large) Per kg,115.0
2025-09-18,HASSAN,Vencobb,(Large) Per kg,111.0
2025-09-18,MYSORE,Vencobb,(Large) Per kg,114.0
2025-09-18,SHIMOGA,Vencobb,(Large) Per kg,109.0
2025-09-18,hosadurga,Vencobb,(Large) Per Kg,109.0
2025-09-19,BANGALORE,Vencobb,(Large) Per kg,117.0
2025-09-19,HASSAN,Vencobb,(Large) Per kg,113.0
2025-09-19,MYSORE,Vencobb,(Large) Per kg,116.0
2025-09-19,SHIMOGA,Vencobb,(Large) Per kg,111.0
2025-09-19,hosadurga,Vencobb,(Large) Per Kg,111.0
2025-09-20,BANGALORE,Vencobb,(Large) Per kg,117.0
2025-09-20,HASSAN,Vencobb,(Large) Per kg,113.0
2025-09-20,MYSORE,Vencobb,(Large) Per kg,116.0
2025-09-20,SHIMOGA,Vencobb,(Large) Per kg,111.0
2025-09-20,hosadurga,Vencobb,(Large) Per Kg,111.0
2025-09-21,BANGALORE,Vencobb,(Large) Per kg,104.0
2025-09-21,HASSAN,Vencobb,(Large) Per kg,100.0
2025-09-21,MYSORE,Vencobb,(Large) Per kg,103.0
2025-09-21,SHIMOGA,Vencobb,(Large) Per kg,98.0
2025-09-21,hosadurga,Vencobb,(Large) Per Kg,98.0
2025-09-22,BANGALORE,Vencobb,(Large) Per kg,104.0
2025-09-22,HASSAN,Vencobb,(Large) Per kg,100.0
2025-09-22,MYSORE,Vencobb,(Large) Per kg,103.0
2025-09-22,SHIMOGA,Vencobb,(Large) Per kg,98.0
2025-09-22,hosadurga,Vencobb,(Large) Per Kg,98.0
2025-09-23,BANGALORE,Vencobb,(Large) Per kg,104.0
2025-09-23,HASSAN,Vencobb,(Large) Per kg,100.0
2025-09-23,MYSORE,Vencobb,(Large) Per kg,103.0
2025-09-23,SHIMOGA,Vencobb,(Large) Per kg,98.0
2025-09-23,hosadurga,Vencobb,(Large) Per Kg,98.0
2025-09-24,BANGALORE,Vencobb,(Large) Per kg,95.0
2025-09-24,HASSAN,Vencobb,(Large) Per kg,91.0
2025-09-24,MYSORE,Vencobb,(Large) Per kg,98.0
2025-09-24,SHIMOGA,Vencobb,(Large) Per kg,88.0
